Outcome,Star,Avg. Star,Clique,Num
2,2,4.0,7,13
2,18,5.444444444444445,22,101
2,6,7.666666666666667,19,59
2,7,7.142857142857143,20,63
2,6,6.833333333333333,22,57
2,1,4.0,6,9
2,12,6.0,26,86
2,18,6.5,22,121
1,2,7.0,3,15
2,3,7.0,20,38
1,1,9.0,9,17
2,2,5.5,11,20
2,7,8.0,11,60
2,3,8.666666666666666,22,45
2,19,7.157894736842105,19,136
2,12,6.916666666666667,24,95
2,1,10.0,17,26
2,7,6.571428571428571,11,50
2,2,5.0,6,14
2,7,6.714285714285714,8,48
2,26,7.346153846153846,28,193
2,10,6.5,17,72
2,9,6.222222222222222,9,56
2,6,8.333333333333334,9,53
1,1,10.0,8,17
2,23,5.608695652173913,24,130
2,18,5.777777777777778,20,106
2,15,5.066666666666666,18,79
2,5,7.8,14,48
2,15,6.6,21,104
2,2,7.0,15,27
2,2,5.0,8,16
2,11,7.0,11,77
2,2,6.5,19,30
1,1,10.0,16,25
2,7,7.571428571428571,18,64
2,2,5.5,7,16
2,4,6.5,16,38
2,7,5.285714285714286,27,57
2,16,6.0,24,104
2,2,10.0,10,28
2,14,6.142857142857143,29,101
2,8,6.25,25,67
2,17,6.529411764705882,21,115
2,3,6.0,8,23
2,2,6.0,10,20
2,12,6.75,17,86
2,27,5.888888888888889,27,159
2,5,6.6,15,43
2,12,6.25,24,87
2,9,6.333333333333333,9,57
2,4,5.75,9,28
2,9,6.888888888888889,19,72
2,25,6.96,27,175
2,11,5.818181818181818,12,65
2,16,7.5,25,128
1,1,6.0,7,12
2,2,4.5,17,24
2,5,6.0,22,47
2,6,6.0,8,38
2,2,8.0,16,30
2,3,5.666666666666667,5,19
1,1,7.0,8,14
1,1,7.0,9,15
2,4,7.0,10,34
2,9,7.555555555555555,17,76
2,8,6.5,15,59
2,11,7.0,14,80
1,2,8.5,12,27
2,28,6.607142857142857,28,185
2,14,6.928571428571429,30,113
2,27,6.481481481481482,30,178
2,3,5.0,28,40
2,24,5.166666666666667,26,126
2,12,6.583333333333333,29,96
1,1,8.0,16,23
2,11,6.454545454545454,26,86
2,16,6.25,25,109
2,9,5.333333333333333,25,64
2,13,6.0,14,79
2,9,6.222222222222222,23,70
2,9,7.444444444444445,10,68
2,4,6.75,8,31
2,6,5.5,12,39
2,13,6.384615384615385,19,89
2,23,6.260869565217392,24,145
2,12,6.833333333333333,27,97
2,7,5.428571428571429,13,44
2,12,6.333333333333333,21,84
2,14,6.142857142857143,28,99
2,6,5.666666666666667,13,41
2,6,5.5,17,44
2,5,7.6,20,53
1,2,7.5,6,19
2,12,6.083333333333333,24,85
2,6,8.166666666666666,22,65
2,10,6.0,10,60
2,21,6.190476190476191,23,131
2,2,7.5,21,34
2,15,7.333333333333333,19,114
2,1,5.0,21,25
2,2,6.5,4,15
2,2,8.5,30,44
2,4,6.75,16,39
2,11,7.2727272727272725,26,95
2,21,6.523809523809524,28,143
2,10,6.8,10,68
2,16,6.125,16,98
2,3,5.333333333333333,8,21
2,14,6.428571428571429,14,90
2,7,7.857142857142857,18,66
2,9,7.555555555555555,9,68
2,11,5.909090909090909,21,75
2,2,6.0,10,20
1,1,3.0,12,14
2,16,7.125,22,120
2,1,4.0,20,23
2,18,6.333333333333333,26,122
2,3,6.333333333333333,8,24
1,1,6.0,6,11
2,1,4.0,5,8
2,9,5.666666666666667,29,71
2,1,9.0,24,32
2,3,4.333333333333333,25,35
1,1,5.0,4,8
2,14,7.214285714285714,28,115
2,17,7.294117647058823,30,136
2,25,6.88,30,177
2,6,6.0,27,57
2,4,5.25,13,30
2,5,7.8,6,40
2,20,5.85,22,119
2,13,7.3076923076923075,16,98
2,11,6.909090909090909,21,85
2,1,3.0,18,20
2,8,6.0,8,48
2,8,7.0,28,76
2,13,6.461538461538462,14,85
2,2,5.5,19,28
2,21,6.333333333333333,22,134
2,5,6.6,16,44
2,16,7.0,21,117
2,16,7.0,28,123
2,13,6.153846153846154,21,88
1,1,5.0,5,9
2,15,6.4,23,104
2,13,6.769230769230769,14,89
2,10,6.4,13,67
2,12,6.416666666666667,15,80
2,4,6.75,19,42
2,10,5.4,30,74
2,9,8.11111111111111,9,73
2,10,6.3,11,64
2,12,7.083333333333333,13,86
2,14,6.642857142857143,23,102
2,3,6.0,9,24
2,1,8.0,4,11
2,10,8.1,24,95
2,4,6.5,4,26
2,2,8.5,12,27
2,9,6.444444444444445,12,61
2,11,6.7272727272727275,21,84
2,12,6.166666666666667,16,78
2,22,5.954545454545454,23,132
2,6,5.0,18,42
2,4,5.0,7,23
2,1,4.0,11,14
2,2,5.0,17,25
2,16,6.6875,25,116
2,15,6.4,19,100
2,7,7.428571428571429,17,62
2,5,6.4,10,37
2,16,6.3125,19,104
2,27,6.444444444444445,29,176
2,8,5.875,23,62
2,24,6.458333333333333,24,155
2,7,6.142857142857143,9,45
2,3,6.333333333333333,6,22
2,21,5.619047619047619,30,127
2,6,7.166666666666667,15,52
2,8,5.375,11,46
2,10,6.3,11,64
2,7,6.714285714285714,22,62
2,2,7.5,13,26
1,1,6.0,15,20
2,12,6.583333333333333,19,86
2,4,5.5,25,43
2,13,5.384615384615385,23,80
1,2,3.5,3,8
2,12,6.333333333333333,21,84
2,4,7.0,6,30
2,9,6.666666666666667,18,69
2,6,6.333333333333333,15,47
2,9,6.0,11,56
2,1,8.0,4,11
2,2,6.0,8,18
2,17,7.705882352941177,24,138
2,4,7.5,7,33
2,26,7.384615384615385,27,192
2,9,5.666666666666667,9,51
2,10,6.1,16,67
2,4,6.5,4,26
1,2,8.0,3,17
2,8,6.875,21,68
2,2,4.5,19,26
2,4,6.5,9,31
2,8,5.375,12,47
2,9,6.888888888888889,14,67
2,13,6.0,13,78
2,3,9.666666666666666,3,29
1,1,8.0,3,10
2,19,6.0,19,114
2,5,6.8,21,50
2,2,5.0,5,13
1,1,6.0,5,10
2,20,6.4,20,128
2,4,6.0,12,32
2,10,7.3,22,84
2,10,6.0,23,73
2,13,6.153846153846154,30,97
2,15,6.8,16,103
2,3,7.333333333333333,19,38
2,8,5.75,14,52
2,5,5.8,19,43
2,10,5.4,23,67
2,1,4.0,7,10
2,7,6.142857142857143,12,48
2,24,6.083333333333333,29,151
2,15,7.066666666666666,28,119
2,2,7.0,16,28
2,1,8.0,3,10
2,2,4.5,10,17
2,10,6.5,22,77
2,8,7.375,9,60
2,29,6.241379310344827,29,181
2,6,6.333333333333333,11,43
2,20,6.6,23,135
2,19,6.2631578947368425,24,123
2,10,5.7,25,72
1,1,5.0,8,12
2,10,6.7,30,87
2,4,5.75,4,23
2,10,6.4,10,64
2,17,7.235294117647059,24,130
2,18,6.555555555555555,18,118
2,7,6.428571428571429,8,46
2,2,6.0,28,38
1,1,9.0,7,15
1,1,4.0,4,7
2,5,6.0,11,36
2,11,5.454545454545454,27,76
2,17,6.470588235294118,22,114
2,11,5.363636363636363,20,68
2,1,6.0,28,33
2,17,7.0588235294117645,19,122
2,4,8.75,12,43
2,23,5.826086956521739,23,134
2,7,7.857142857142857,24,72
1,3,5.666666666666667,3,17
2,2,7.0,29,41
2,3,7.666666666666667,13,33
2,11,6.090909090909091,23,79
2,13,6.3076923076923075,24,93
2,29,7.068965517241379,30,204
2,13,6.769230769230769,13,88
1,1,4.0,6,9
2,8,5.875,11,50
2,14,6.928571428571429,22,105
2,2,8.0,3,17
2,5,7.2,19,50
2,4,6.75,4,27
2,22,6.2727272727272725,27,143
2,4,6.25,27,48
2,1,10.0,3,12
2,7,6.142857142857143,7,43
2,13,5.384615384615385,26,83
2,20,6.25,23,128
2,2,8.0,5,19
2,15,6.2,26,104
2,6,5.5,18,45
2,14,7.5,16,107
2,5,8.0,17,52
2,3,6.333333333333333,3,19
2,5,5.6,7,30
2,6,6.333333333333333,27,59
2,7,7.285714285714286,20,64
2,12,7.166666666666667,14,88
2,2,7.5,12,25
2,6,6.0,23,53
1,1,4.0,15,18
2,11,5.545454545454546,17,67
2,2,6.0,11,21
2,2,4.5,22,29
2,5,6.2,6,32
2,18,6.722222222222222,23,126
2,9,6.888888888888889,12,65
2,7,6.0,9,44
2,13,6.3076923076923075,30,99
2,3,3.3333333333333335,6,13
2,3,7.666666666666667,13,33
2,1,9.0,4,12
2,12,5.75,17,74
2,9,7.222222222222222,9,65
2,3,5.333333333333333,17,30
2,2,7.5,4,17
2,6,5.666666666666667,14,42
1,1,7.0,4,10
2,3,4.0,12,21
2,9,6.444444444444445,17,66
2,6,7.833333333333333,14,55
2,9,6.555555555555555,18,68
2,14,6.714285714285714,23,102
2,2,8.5,18,33
2,18,6.888888888888889,24,129
2,3,8.333333333333334,4,26
2,5,6.2,22,48
1,1,6.0,5,10
2,11,6.454545454545454,17,77
2,12,6.583333333333333,22,89
2,10,5.5,27,72
2,23,5.6521739130434785,30,136
2,7,7.857142857142857,7,55
2,28,6.214285714285714,29,174
2,6,8.0,6,48
1,1,5.0,6,10
2,7,5.857142857142857,13,47
2,4,4.25,7,20
2,4,5.5,7,25
2,17,5.647058823529412,19,98
2,8,6.125,12,53
2,12,5.666666666666667,22,78
2,16,6.4375,24,110
2,13,6.846153846153846,26,102
2,9,6.888888888888889,10,63
2,4,6.0,16,36
2,4,6.5,17,39
2,8,6.375,20,63
2,9,6.444444444444445,21,70
2,3,8.0,8,29
2,27,6.7407407407407405,28,183
2,16,6.0625,16,97
2,3,6.333333333333333,15,31
2,27,6.518518518518518,29,177
2,15,5.8,27,99
2,18,7.111111111111111,26,136
2,22,6.409090909090909,26,144
2,24,6.041666666666667,25,145
2,8,6.5,25,69
2,4,8.25,8,37
1,1,3.0,9,11
2,22,5.636363636363637,24,126
2,3,5.333333333333333,6,19
2,19,5.368421052631579,22,105
2,13,6.076923076923077,21,87
2,10,7.6,16,82
2,26,6.615384615384615,27,173
2,7,6.142857142857143,12,48
2,2,8.0,10,24
2,12,5.666666666666667,18,74
2,15,6.2,16,94
2,15,6.266666666666667,27,106
2,7,8.428571428571429,11,63
2,7,6.0,22,57
2,9,5.666666666666667,18,60
2,13,6.846153846153846,14,90
2,6,6.166666666666667,18,49
2,23,6.826086956521739,24,158
1,2,5.0,9,17
2,8,8.25,29,87
2,7,7.285714285714286,7,51
2,9,6.777777777777778,12,64
2,18,7.111111111111111,26,135
2,9,5.888888888888889,12,56
2,18,6.333333333333333,30,126
2,11,5.636363636363637,19,70
2,1,4.0,19,22
2,12,5.833333333333333,18,76
2,4,6.75,4,27
2,5,5.2,26,47
2,22,6.7272727272727275,29,155
2,16,6.75,23,115
2,11,5.363636363636363,25,73
2,17,6.235294117647059,27,116
2,4,3.75,4,15
2,10,6.1,18,69
1,1,9.0,3,11
2,13,5.384615384615385,14,71
2,8,6.25,16,58
1,1,6.0,4,9
2,3,5.333333333333333,22,35
2,4,5.5,10,28
2,16,5.9375,25,104
2,27,6.592592592592593,29,180
2,4,5.75,9,28
2,2,7.5,5,18
2,26,6.038461538461538,27,158
2,3,8.333333333333334,12,34
1,1,9.0,4,12
2,5,5.2,7,28
2,2,8.0,9,23
2,18,6.888888888888889,27,133
2,7,6.571428571428571,12,51
2,7,7.571428571428571,20,66
2,12,7.0,14,86
1,2,3.5,3,8
2,11,6.545454545454546,30,91
2,14,6.285714285714286,15,89
2,3,7.0,3,21
2,11,5.818181818181818,22,75
2,3,7.0,6,24
2,22,6.818181818181818,29,157
2,8,7.25,30,80
2,7,7.142857142857143,14,57
2,20,6.05,26,126
2,12,7.0,12,84
2,2,7.0,6,18
2,5,7.0,13,43
2,9,6.444444444444445,10,59
2,1,10.0,4,13
2,6,7.666666666666667,9,49
2,4,6.5,5,27
2,15,6.666666666666667,20,105
2,12,6.5,29,95
2,15,6.333333333333333,27,107
1,2,8.5,6,21
2,14,7.071428571428571,22,106
2,5,5.8,8,32
2,6,8.0,19,61
2,9,6.222222222222222,11,58
2,4,7.5,23,49
2,18,6.5,25,124
2,10,7.7,23,90
2,15,7.133333333333334,22,113
2,12,6.416666666666667,18,83
2,11,6.090909090909091,24,80
2,5,5.0,15,35
2,2,6.0,11,21
2,9,7.111111111111111,30,85
2,6,5.833333333333333,6,35
2,18,5.444444444444445,28,108
2,15,6.066666666666666,25,101
1,1,9.0,3,11
2,3,8.666666666666666,12,35
2,11,6.636363636363637,14,76
2,22,6.545454545454546,27,149
2,10,6.7,11,68
2,3,6.0,19,34
2,13,6.846153846153846,17,93
2,8,4.875,15,46
2,3,6.0,10,25
2,6,6.0,11,41
2,7,6.714285714285714,13,53
2,7,7.857142857142857,15,63
2,12,6.666666666666667,24,92
2,3,5.0,7,19
2,16,5.875,22,100
2,7,6.285714285714286,16,53
2,5,5.2,25,46
2,20,6.6,26,137
2,4,8.5,14,44
2,2,4.5,6,13
2,3,7.666666666666667,8,28
2,22,6.5,23,143
2,4,8.5,5,35
2,5,7.2,7,38
2,11,6.7272727272727275,21,83
2,5,5.2,25,46
2,23,6.739130434782608,28,160
2,14,5.571428571428571,28,92
2,5,6.4,13,40
1,1,5.0,17,21
2,5,6.0,5,30
2,9,6.333333333333333,15,63
2,15,6.466666666666667,16,98
2,2,7.5,30,43
2,5,6.4,11,38
2,11,8.0,20,97
2,3,5.0,12,24
2,17,6.470588235294118,27,119
2,25,6.64,27,167
2,11,6.909090909090909,25,90
2,4,6.5,8,30
2,5,7.0,5,35
2,2,6.0,11,21
1,1,3.0,3,5
2,13,5.153846153846154,19,73
1,1,9.0,4,12
1,1,6.0,22,27
2,2,6.5,20,31
2,3,7.666666666666667,20,40
2,5,7.2,7,38
2,20,6.5,23,133
2,23,6.478260869565218,23,149
1,1,4.0,6,9
2,6,6.333333333333333,7,39
2,14,7.142857142857143,23,108
2,9,6.0,26,71
2,12,6.75,20,89
2,7,5.714285714285714,17,50
2,2,9.0,13,29
2,1,8.0,5,12
2,8,6.75,14,60
2,18,6.611111111111111,30,130
2,6,6.333333333333333,19,51
2,3,7.0,5,23
1,2,5.5,14,23
2,11,5.636363636363637,14,65
2,5,6.0,8,33
2,5,5.6,23,46
1,1,8.0,3,10
2,16,6.8125,19,112
2,1,10.0,10,19
2,3,5.666666666666667,3,17
2,5,7.0,8,38
2,7,5.714285714285714,15,48
2,1,7.0,12,18
2,4,4.5,19,33
2,8,7.5,13,65
2,19,5.526315789473684,24,110
2,3,7.666666666666667,7,27
1,1,4.0,4,7
2,2,9.0,13,29
2,12,6.083333333333333,12,73
2,8,6.0,9,49
2,2,8.5,17,32
2,19,6.578947368421052,28,134
2,4,6.25,7,28
2,8,6.125,11,52
2,9,5.888888888888889,15,59
2,7,6.714285714285714,13,53
2,5,6.8,13,42
1,1,6.0,4,9
2,2,4.0,11,17
2,7,6.857142857142857,23,63
2,12,7.25,20,95
2,7,7.428571428571429,9,54
2,4,8.5,4,34
2,3,5.333333333333333,9,22
2,4,7.0,9,33
2,15,7.2,24,117
2,18,6.888888888888889,27,133
2,17,6.352941176470588,17,108
2,2,8.5,7,22
2,9,5.222222222222222,21,59
2,16,6.5,30,118
1,2,6.0,17,27
2,9,4.666666666666667,28,61
2,15,6.8,16,103
2,11,6.909090909090909,23,88
2,4,6.5,9,31
2,2,6.0,7,17
2,2,6.0,20,30
2,16,5.125,16,82
2,3,8.333333333333334,21,43
2,12,6.083333333333333,22,83
2,5,7.2,6,37
2,3,7.0,6,24
2,7,7.0,22,64
2,11,5.909090909090909,15,69
2,17,6.882352941176471,21,121
2,5,7.2,12,43
2,12,7.083333333333333,15,88
2,3,6.666666666666667,11,28
2,11,7.090909090909091,15,82
2,3,6.666666666666667,4,21
2,3,6.333333333333333,3,19
2,5,7.0,16,46
2,7,9.428571428571429,23,82
2,3,5.333333333333333,3,16
2,4,5.25,4,21
1,1,7.0,4,10
2,9,6.222222222222222,10,57
2,15,6.333333333333333,15,95
2,4,5.5,12,30
2,7,6.285714285714286,17,54
2,10,6.1,24,75
2,10,6.5,23,77
2,19,6.105263157894737,20,117
1,1,9.0,7,15
2,26,6.576923076923077,27,172
2,3,7.333333333333333,4,23
2,7,6.285714285714286,30,67
2,17,6.235294117647059,25,114
2,6,5.666666666666667,16,44
2,23,6.565217391304348,25,152
2,6,7.5,6,45
2,5,7.0,15,45
2,2,8.5,11,26
2,21,6.904761904761905,25,149
2,4,8.0,11,39
2,15,6.066666666666666,17,93
2,8,7.0,8,56
2,14,6.428571428571429,22,98
2,2,5.0,12,20
2,6,6.833333333333333,11,46
2,6,6.333333333333333,26,58
2,10,6.7,16,73
2,1,6.0,16,21
2,3,6.666666666666667,14,31
2,6,6.333333333333333,9,41
2,20,6.65,27,140
2,11,6.545454545454546,13,74
2,15,6.8,19,106
2,17,5.823529411764706,20,102
2,6,7.5,8,47
2,4,6.75,18,41
2,11,4.818181818181818,30,72
2,21,7.095238095238095,30,157
2,8,6.5,13,57
2,2,5.0,3,11
2,4,6.5,5,27
2,8,6.625,10,55
2,5,6.0,12,37
2,11,4.909090909090909,13,56
2,14,6.0,23,93
2,2,9.0,7,23
2,9,5.666666666666667,17,59
2,22,6.318181818181818,26,143
2,7,6.428571428571429,14,52
2,5,8.8,6,45
2,9,7.222222222222222,11,67
2,3,6.666666666666667,18,35
2,11,5.545454545454546,15,65
2,22,6.181818181818182,24,138
2,5,4.6,18,36
2,3,7.0,3,21
2,26,6.730769230769231,27,174
2,6,6.5,18,51
2,11,5.818181818181818,27,80
2,21,7.0,24,150
2,6,8.5,8,53
2,17,6.588235294117647,29,124
2,8,7.5,27,79
2,23,6.608695652173913,28,156
2,14,5.928571428571429,14,83
2,14,6.857142857142857,19,101
1,2,4.5,14,21
2,17,7.470588235294118,17,127
2,1,9.0,22,30
2,14,6.071428571428571,17,88
2,13,6.461538461538462,17,88
2,9,6.888888888888889,21,74
2,18,6.722222222222222,27,129
2,12,8.083333333333334,15,100
2,7,6.571428571428571,7,46
2,7,7.0,17,59
1,1,5.0,5,9
2,11,5.636363636363637,18,69
2,4,7.75,6,33
2,3,4.333333333333333,14,24
1,1,5.0,6,10
2,9,6.555555555555555,23,73
2,3,7.333333333333333,20,39
2,7,7.428571428571429,10,55
2,12,7.333333333333333,17,93
2,8,7.375,8,59
2,5,7.0,26,56
2,3,5.666666666666667,8,22
2,7,7.428571428571429,20,65
2,12,5.916666666666667,18,77
2,11,6.2727272727272725,28,85
2,2,8.0,9,23
2,4,6.0,12,32
2,9,6.444444444444445,16,65
1,1,7.0,8,14
2,3,6.666666666666667,4,21
2,23,5.565217391304348,25,129
2,16,6.375,27,113
2,10,7.3,16,79
2,13,7.076923076923077,18,97
2,5,7.6,18,51
1,1,5.0,3,7
2,3,5.333333333333333,12,25
2,4,7.5,8,34
2,10,7.2,12,74
2,7,6.428571428571429,27,65
2,2,7.0,25,37
2,7,7.714285714285714,8,55
2,9,6.555555555555555,21,71
2,4,4.5,8,22
2,6,6.833333333333333,26,61
2,18,7.555555555555555,30,148
1,1,4.0,13,16
2,2,5.5,18,27
2,3,8.0,8,29
2,24,7.166666666666667,28,174
2,4,6.25,14,35
2,18,6.888888888888889,20,126
2,11,6.545454545454546,30,91
2,3,7.666666666666667,4,24
2,6,6.333333333333333,14,46
2,10,6.3,25,78
2,15,6.333333333333333,25,105
2,22,6.5,28,148
2,7,7.0,11,53
2,9,6.666666666666667,13,64
1,1,3.0,9,11
2,4,5.0,10,26
2,7,6.714285714285714,22,62
2,14,7.071428571428571,19,104
2,3,7.0,3,21
2,23,6.956521739130435,30,167
2,2,8.5,15,30
2,16,6.375,26,112
2,6,8.0,6,48
2,2,8.5,4,19
2,19,7.315789473684211,27,147
2,7,6.285714285714286,24,61
2,13,5.230769230769231,28,83
2,6,6.166666666666667,20,51
2,15,6.066666666666666,28,104
2,27,7.111111111111111,30,193
2,3,7.333333333333333,17,36
2,21,7.0,26,151
2,8,6.25,27,69
2,18,6.055555555555555,18,109
2,2,3.5,19,24
2,7,7.142857142857143,17,60
2,4,7.25,19,44
2,3,6.333333333333333,6,22
2,5,6.6,12,40
2,5,7.2,13,44
2,2,5.5,25,34
2,6,7.0,30,66
2,2,5.5,18,27
2,3,6.666666666666667,3,20
2,1,6.0,6,11
2,12,7.25,19,94
2,2,6.0,23,33
2,13,6.615384615384615,15,88
2,18,5.777777777777778,18,104
2,11,5.636363636363637,27,77
2,11,6.545454545454546,12,73
2,9,6.0,25,70
2,12,7.0,19,91
2,10,7.1,14,75
2,12,6.583333333333333,17,84
2,18,6.055555555555555,26,117
2,11,6.636363636363637,16,78
2,15,7.466666666666667,29,126
2,17,6.764705882352941,25,123
2,6,7.833333333333333,8,49
2,23,6.695652173913044,27,158
2,12,5.833333333333333,23,81
2,27,6.851851851851852,27,184
2,11,7.181818181818182,16,84
2,3,7.333333333333333,9,28
1,1,9.0,21,29
1,1,4.0,18,21
2,6,6.333333333333333,9,41
2,13,6.076923076923077,27,93
2,12,6.416666666666667,22,87
2,19,7.052631578947368,28,143
2,8,6.125,19,60
2,21,6.523809523809524,26,142
2,11,5.909090909090909,22,76
2,4,7.0,21,45
2,20,5.5,24,114
2,18,6.666666666666667,26,128
2,3,6.333333333333333,28,44
2,1,6.0,4,9
2,25,5.76,30,149
2,15,6.333333333333333,25,105
2,12,6.166666666666667,28,90
2,7,6.428571428571429,10,48
2,10,6.3,18,71
2,5,8.0,12,47
2,12,5.916666666666667,21,80
2,7,5.714285714285714,7,40
2,5,7.6,8,41
2,12,6.0,21,81
2,5,5.0,12,32
2,3,6.666666666666667,11,28
2,15,6.733333333333333,28,114
2,3,9.0,4,28
2,22,6.363636363636363,27,145
1,1,9.0,4,12
2,4,7.25,6,31
2,16,6.5625,26,115
2,4,5.5,4,22
2,21,6.523809523809524,29,145
2,3,7.0,3,21
2,18,6.611111111111111,29,129
2,6,7.0,15,51
2,2,5.5,11,20
1,1,5.0,9,13
2,7,5.428571428571429,9,40
2,12,5.666666666666667,17,73
2,10,5.6,25,71
2,17,6.882352941176471,18,118
2,9,6.666666666666667,23,74
1,1,7.0,6,12
2,9,7.444444444444445,10,68
2,5,6.0,6,31
2,2,5.5,7,16
2,8,5.375,18,53
2,2,5.0,8,16
2,16,5.875,19,97
2,5,4.4,14,31
2,5,7.0,25,55
2,5,7.8,8,42
2,18,7.055555555555555,21,130
2,15,5.733333333333333,29,100
2,5,6.0,13,38
2,2,7.0,15,27
2,3,6.0,19,34
2,13,6.846153846153846,19,95
2,14,6.428571428571429,30,105
2,4,6.5,14,36
2,14,6.928571428571429,16,99
1,1,10.0,9,18
2,7,7.0,12,54
2,8,5.875,13,52
2,28,6.285714285714286,29,176
2,17,6.176470588235294,19,107
2,5,6.8,14,43
2,5,7.2,15,46
2,8,7.125,12,61
2,7,7.428571428571429,19,64
1,1,9.0,11,19
1,1,4.0,7,10
2,23,5.782608695652174,26,136
2,14,6.642857142857143,26,105
2,6,6.833333333333333,26,61
2,10,6.9,21,80
2,3,9.0,6,30
2,1,8.0,26,33
2,13,6.3076923076923075,28,97
2,19,5.842105263157895,22,114
2,21,6.0476190476190474,24,130
2,1,9.0,9,17
2,6,6.333333333333333,9,41
2,4,6.75,30,53
2,10,6.8,24,82
2,6,6.833333333333333,16,51
2,8,7.0,9,57
2,10,7.0,22,82
2,5,7.6,5,38
2,20,6.65,27,140
2,20,5.95,22,121
2,10,5.4,22,66
1,1,9.0,7,15
2,3,9.333333333333334,8,33
2,5,6.0,9,34
2,3,6.0,15,30
2,17,6.529411764705882,28,122
2,5,7.6,11,44
2,2,5.5,15,24
2,10,6.5,17,72
2,9,6.333333333333333,14,62
2,4,6.25,15,36
2,13,6.230769230769231,19,87
2,7,8.0,13,62
2,2,4.5,14,21
2,6,6.833333333333333,27,62
2,5,5.0,5,25
2,7,6.857142857142857,8,49
2,1,3.0,26,28
2,2,6.5,3,14
2,3,4.666666666666667,3,14
2,8,6.75,8,54
1,1,5.0,3,7
2,15,6.533333333333333,30,113
2,8,5.375,21,56
2,4,7.25,7,32
2,13,6.0,29,94
2,18,6.111111111111111,26,118
2,3,6.666666666666667,4,21
2,3,7.666666666666667,8,28
2,2,4.5,29,36
2,7,5.857142857142857,17,51
2,15,6.2,23,101
2,4,5.75,27,46
2,8,6.5,17,61
2,5,6.2,17,43
2,2,8.0,11,25
2,13,5.230769230769231,21,76
2,10,7.1,15,76
2,2,9.5,9,26
2,2,6.5,10,21
2,6,6.333333333333333,22,54
1,2,8.0,6,20
2,3,7.333333333333333,4,23
2,2,7.5,26,39
2,23,5.478260869565218,23,125
2,4,5.0,22,38
2,18,5.611111111111111,28,111
2,6,6.333333333333333,6,38
2,3,3.6666666666666665,5,13
2,12,7.583333333333333,15,94
2,9,6.666666666666667,9,60
2,3,7.333333333333333,12,31
2,5,7.0,9,39
2,28,6.25,29,175
1,1,5.0,4,8
2,17,7.117647058823529,19,123
2,13,6.384615384615385,21,91
2,4,8.5,29,59
2,11,6.2727272727272725,14,72
2,7,7.714285714285714,11,58
2,27,6.62962962962963,27,177
2,2,6.5,3,14
2,3,6.0,3,18
2,3,7.666666666666667,16,36
2,2,10.0,8,26
2,1,6.0,19,24
2,11,7.363636363636363,14,84
2,3,7.333333333333333,30,49
2,6,6.666666666666667,8,42
2,11,6.909090909090909,20,85
2,1,6.0,20,25
2,2,7.5,3,16
2,16,6.125,20,102
2,8,6.0,18,58
2,20,6.1,30,132
2,2,5.0,14,22
2,4,4.5,15,29
2,4,4.75,5,20
2,1,10.0,5,14
2,3,4.333333333333333,3,13
2,6,7.666666666666667,10,50
2,4,7.25,6,31
2,16,7.0,24,120
2,6,7.5,6,45
2,2,4.0,3,9
2,3,6.666666666666667,30,47
2,10,6.8,20,78
2,2,7.0,8,20
2,16,6.625,16,106
2,2,8.0,5,19
2,8,7.625,16,69
2,11,6.909090909090909,12,77
2,18,5.944444444444445,30,119
2,2,7.5,12,25
2,16,5.5,19,91
2,7,7.428571428571429,7,52
2,2,6.0,3,13
2,20,6.35,23,130
2,14,6.428571428571429,21,97
2,2,7.5,9,22
2,17,6.705882352941177,29,125
2,19,6.315789473684211,24,124
2,11,6.454545454545454,26,86
2,21,6.857142857142857,25,147
2,6,6.833333333333333,25,60
2,6,6.333333333333333,7,39
2,8,6.875,15,62
2,11,6.7272727272727275,15,78
2,17,5.882352941176471,25,107
2,10,7.5,11,76
1,1,7.0,11,17
2,4,5.75,6,25
2,5,6.2,9,35
1,1,7.0,5,11
2,10,5.1,27,68
2,9,5.444444444444445,29,69
2,12,6.666666666666667,21,89
2,9,6.333333333333333,10,58
2,12,6.083333333333333,17,78
2,11,7.2727272727272725,30,99
2,7,7.0,7,49
2,16,7.125,23,121
2,16,5.875,21,99
2,9,7.555555555555555,16,75
2,12,6.25,29,92
1,1,5.0,4,8
2,8,5.875,9,48
2,10,5.8,20,68
2,2,6.5,4,15
2,12,6.0,13,73
2,3,7.333333333333333,28,47
2,2,7.5,24,37
2,7,6.571428571428571,10,49
2,5,6.6,21,49
2,25,6.52,25,163
1,2,7.5,3,16
